"","diff.fit","low","high","study","treat","bilat_0","age","se"
"6440",-0.0117847475198418,-0.149226399051321,0.18835401173848,"Appelman","Antibiotics","Unilateral",10.29,-0.149226399051321
"6442",-0.00534474255680426,-0.194094438103863,0.226035257180777,"Appelman","Antibiotics","Bilateral",10.31,-0.194094438103863
"6444",-0.0116925745300576,-0.149389242641115,0.189074546532098,"Appelman","Antibiotics","Unilateral",10.33,-0.149389242641115
"6446",-0.00522195361690485,-0.194650987092461,0.226525443203611,"Appelman","Antibiotics","Bilateral",10.35,-0.194650987092461
"6448",-0.0116009987506463,-0.149551961131739,0.189793196212424,"Appelman","Antibiotics","Unilateral",10.37,-0.149551961131739
"6450",-0.00510120070297481,-0.195210418421537,0.227010816729277,"Appelman","Antibiotics","Bilateral",10.39,-0.195210418421537
"6452",-0.0115100183571936,-0.149714556747345,0.190509971665464,"Appelman","Antibiotics","Unilateral",10.41,-0.149714556747345
"6454",-0.00498245538898218,-0.195772691382913,0.227491435598004,"Appelman","Antibiotics","Bilateral",10.43,-0.195772691382913
"6456",-0.0114196314913056,-0.14987703166743,0.191224883912093,"Appelman","Antibiotics","Unilateral",10.45,-0.14987703166743
"6458",-0.00486568957656302,-0.196337766037102,0.227967357140585,"Appelman","Antibiotics","Bilateral",10.47,-0.196337766037102
"6460",-0.0113298362615539,-0.150039388029581,0.191937944102295,"Appelman","Antibiotics","Unilateral",10.49,-0.150039388029581
"6462",-0.00475087549265631,-0.196905603202753,0.228438638178076,"Appelman","Antibiotics","Bilateral",10.51,-0.196905603202753
"6464",-0.0112406307444052,-0.150201627932114,0.192649163509524,"Appelman","Antibiotics","Unilateral",10.53,-0.150201627932114
"6466",-0.00463798568711741,-0.197476164446051,0.228905335021684,"Appelman","Antibiotics","Bilateral",10.55,-0.197476164446051
"6468",-0.0111520129851376,-0.150363753436714,0.193358553525244,"Appelman","Antibiotics","Unilateral",10.57,-0.150363753436714
"6470",-0.00452699303031253,-0.198049412070854,0.229367503473262,"Appelman","Antibiotics","Bilateral",10.59,-0.198049412070854
"6472",-0.0110639809987408,-0.150525766572283,0.194066125655124,"Appelman","Antibiotics","Unilateral",10.61,-0.150525766572283
"6474",-0.00441787071069317,-0.198625309109319,0.229825198827532,"Appelman","Antibiotics","Bilateral",10.63,-0.198625309109319
"6476",-0.0109765327708028,-0.150687669336748,0.194771891514299,"Appelman","Antibiotics","Unilateral",10.65,-0.150687669336748
"6478",-0.00431059223235462,-0.199203819309401,0.230278475870868,"Appelman","Antibiotics","Bilateral",10.67,-0.199203819309401
"6480",-0.0108896662583836,-0.150849463698151,0.195475862820202,"Appelman","Antibiotics","Unilateral",10.69,-0.150849463698151
"6482",-0.00420513141257931,-0.199784907123753,0.230727388880969,"Appelman","Antibiotics","Bilateral",10.71,-0.199784907123753
"6484",-0.0108033793908752,-0.151011151596685,0.19617805138735,"Appelman","Antibiotics","Unilateral",10.73,-0.151011151596685
"6486",-0.00410146237936517,-0.200368537698963,0.231171991627535,"Appelman","Antibiotics","Bilateral",10.75,-0.200368537698963
"6488",-0.0107176700708463,-0.151172734946656,0.196878469122403,"Appelman","Antibiotics","Unilateral",10.77,-0.151172734946656
"6490",-0.00399955956894076,-0.20095467686481,0.231612337373085,"Appelman","Antibiotics","Bilateral",10.79,-0.20095467686481
"6492",-0.0106325361748744,-0.151334215638349,0.197577128019336,"Appelman","Antibiotics","Unilateral",10.81,-0.151334215638349
"6494",-0.00389939772326876,-0.201543291123534,0.232048478873923,"Appelman","Antibiotics","Bilateral",10.83,-0.201543291123534
"6496",-0.010547975554364,-0.151495595539797,0.198274040154731,"Appelman","Antibiotics","Unilateral",10.85,-0.151495595539797
"6498",-0.0038009518875383,-0.202134347639133,0.232480468381233,"Appelman","Antibiotics","Bilateral",10.87,-0.202134347639133
"6500",-0.0104639860363511,-0.151656876498461,0.198969217683169,"Appelman","Antibiotics","Unilateral",10.89,-0.151656876498461
"6502",-0.00370419740764818,-0.202727814226701,0.232908357642312,"Appelman","Antibiotics","Bilateral",10.91,-0.202727814226701
"6504",-0.0103805654242949,-0.151818060342827,0.199662672832741,"Appelman","Antibiotics","Unilateral",10.93,-0.151818060342827
"6506",-0.00360910992768122,-0.203323659341802,0.23333219790192,"Appelman","Antibiotics","Bilateral",10.95,-0.203323659341802
"6508",-0.0102977114988564,-0.151979148883915,0.200354417900661,"Appelman","Antibiotics","Unilateral",10.97,-0.151979148883915
"6510",-0.00351566538737153,-0.203921852069906,0.233752039903757,"Appelman","Antibiotics","Bilateral",10.99,-0.203921852069906
"6512",0.225994947411538,-0.0406045606251212,0.488089905965684,"Appelman","Antibiotics","Unilateral",0,-0.0406045606251212
"6514",-0.215345484586224,-0.56837310450249,0.102662583883585,"Appelman","Antibiotics","Bilateral",0.02,-0.56837310450249
"6516",-0.040177507852054,-0.355480442467474,0.273976780444052,"Appelman","Antibiotics","Unilateral",0.04,-0.355480442467474
"6518",-0.213794634660946,-0.562059913016445,0.10170427658146,"Appelman","Antibiotics","Bilateral",0.06,-0.562059913016445
"6520",-0.0402234845099746,-0.351448847862587,0.270199009518644,"Appelman","Antibiotics","Unilateral",0.08,-0.351448847862587
"6522",-0.212240950288572,-0.55576216435018,0.100710388997256,"Appelman","Antibiotics","Bilateral",0.1,-0.55576216435018
"6524",-0.0402661721203666,-0.347417144150148,0.266420921478639,"Appelman","Antibiotics","Unilateral",0.12,-0.347417144150148
"6526",-0.210684685359564,-0.549481501938618,0.0996815617919569,"Appelman","Antibiotics","Bilateral",0.14,-0.549481501938618
"6528",-0.0403055880505151,-0.343386806342927,0.262643704189323,"Appelman","Antibiotics","Unilateral",0.16,-0.343386806342927
"6530",-0.209126092349531,-0.543219556297187,0.0986185033475259,"Appelman","Antibiotics","Bilateral",0.18,-0.543219556297187
"6532",-0.0403417502738088,-0.33935931009377,0.258868558438138,"Appelman","Antibiotics","Unilateral",0.2,-0.33935931009377
"6534",-0.207565422234974,-0.536977944051008,0.0975219894191277,"Appelman","Antibiotics","Bilateral",0.22,-0.536977944051008
"6536",-0.0403746773565149,-0.335336130165381,0.255096696854535,"Appelman","Antibiotics","Unilateral",0.24,-0.335336130165381
"6538",-0.206002924410611,-0.530758267015653,0.0963928626634713,"Appelman","Antibiotics","Bilateral",0.26,-0.530758267015653
"6540",-0.0404043884444579,-0.331318738925949,0.251329342822957,"Appelman","Antibiotics","Unilateral",0.28,-0.331318738925949
"6542",-0.204438846608309,-0.524562111331085,0.0952320320425746,"Appelman","Antibiotics","Bilateral",0.3,-0.524562111331085
"6544",-0.0404309032496181,-0.327308604874473,0.247567729391628,"Appelman","Antibiotics","Unilateral",0.32,-0.327308604874473
"6546",-0.202873434817684,-0.518391046650125,0.0940404721026135,"Appelman","Antibiotics","Bilateral",0.34,-0.518391046650125
"6548",-0.0404542420366548,-0.323307191199519,0.243813098179834,"Appelman","Antibiotics","Unilateral",0.36,-0.323307191199519
"6550",-0.201306933208406,-0.512246625382508,0.0928192221278949,"Appelman","Antibiotics","Bilateral",0.38,-0.512246625382508
"6552",-0.0404744256093682,-0.319315954374991,0.240066698286347,"Appelman","Antibiotics","Unilateral",0.4,-0.319315954374991
"6554",-0.199739584054233,-0.506130381995327,0.0915693851703564,"Appelman","Antibiotics","Bilateral",0.42,-0.506130381995327
"6556",-0.0404914752971039,-0.31533634279629,0.236329785201644,"Appelman","Antibiotics","Unilateral",0.44,-0.31533634279629
"6558",-0.198171627658836,-0.500043832370357,0.0902921269553617,"Appelman","Antibiotics","Bilateral",0.46,-0.500043832370357
"6560",-0.0405054129411137,-0.311369795460107,0.232603619726463,"Appelman","Antibiotics","Unilateral",0.48,-0.311369795460107
"6562",-0.196603302283428,-0.493988473218429,0.0889886746649236,"Appelman","Antibiotics","Bilateral",0.5,-0.493988473218429
"6564",-0.0405162608808877,-0.307417740690945,0.228889466899267,"Appelman","Antibiotics","Unilateral",0.52,-0.307417740690945
"6566",-0.195034844076266,-0.487965781551555,0.0876603156002323,"Appelman","Antibiotics","Bilateral",0.54,-0.487965781551555
"6568",-0.0405240419405301,-0.303481594919904,0.22518859493706,"Appelman","Antibiotics","Unilateral",0.56,-0.303481594919904
"6570",-0.193466487003902,-0.481977214215177,0.0863083957285662,"Appelman","Antibiotics","Bilateral",0.58,-0.481977214215177
"6572",-0.0405287794149738,-0.299562761516535,0.221502274192599,"Appelman","Antibiotics","Unilateral",0.6,-0.299562761516535
"6574",-0.191898462784167,-0.476024207472969,0.0849343181118885,"Appelman","Antibiotics","Bilateral",0.62,-0.476024207472969
"6576",-0.0405304970561423,-0.295662629669541,0.217831776122502,"Appelman","Antibiotics","Unilateral",0.64,-0.295662629669541
"6578",-0.190331000821193,-0.470108176641143,0.083539541215855,"Appelman","Antibiotics","Bilateral",0.66,-0.470108176641143
"6580",-0.0405292190591675,-0.291782573320062,0.214178372268932,"Appelman","Antibiotics","Unilateral",0.68,-0.291782573320062
"6582",-0.188764328142535,-0.464230515774086,0.0821255771043168,"Appelman","Antibiotics","Bilateral",0.7,-0.464230515774086
"6584",-0.0405249700486644,-0.287923950153368,0.210543333261051,"Appelman","Antibiotics","Unilateral",0.72,-0.287923950153368
"6586",-0.187198669338171,-0.458392597401068,0.0806939895250811,"Appelman","Antibiotics","Bilateral",0.74,-0.458392597401068
"6588",-0.0405177750648826,-0.284088100647917,0.206927927836957,"Appelman","Antibiotics","Unilateral",0.76,-0.284088100647917
"6590",-0.185634246501677,-0.452595772309221,0.0792463918867548,"Appelman","Antibiotics","Bilateral",0.78,-0.452595772309221
"6592",-0.0405076595501102,-0.280276347185094,0.203333421887353,"Appelman","Antibiotics","Unilateral",0.8,-0.280276347185094
"6594",-0.184071279173608,-0.44684136937582,0.0777844451346502,"Appelman","Antibiotics","Bilateral",0.82,-0.44684136937582
"6596",-0.0404946493351507,-0.276489993225337,0.199761077528818,"Appelman","Antibiotics","Unilateral",0.84,-0.276489993225337
"6598",-0.182509984286519,-0.441130695446597,0.0763098555321929,"Appelman","Antibiotics","Bilateral",0.86,-0.441130695446597
"6600",-0.0404787706255026,-0.272730322545698,0.196212152204624,"Appelman","Antibiotics","Unilateral",0.88,-0.272730322545698
"6602",-0.180950576112073,-0.435465035250787,0.0748243723446175,"Appelman","Antibiotics","Bilateral",0.9,-0.435465035250787
"6604",-0.0404600499878099,-0.268998598537846,0.192687897809698,"Appelman","Antibiotics","Unilateral",0.92,-0.268998598537846
"6606",-0.179393266210535,-0.429845651352438,0.0733297854303848,"Appelman","Antibiotics","Bilateral",0.94,-0.429845651352438
"6608",-0.0404385143364138,-0.265296063569899,0.189189559845222,"Appelman","Antibiotics","Unilateral",0.96,-0.265296063569899
"6610",-0.177838263382216,-0.424273784134002,0.07182792274639,"Appelman","Antibiotics","Bilateral",0.98,-0.424273784134002
"6612",-0.0404141909199256,-0.261623938410468,0.185718376602816,"Appelman","Antibiotics","Unilateral",1,-0.261623938410468
"6614",-0.176285773620895,-0.418750651806459,0.0703206477696744,"Appelman","Antibiotics","Bilateral",1.02,-0.418750651806459
"6616",-0.0403871073078295,-0.257983421713264,0.182275578377796,"Appelman","Antibiotics","Unilateral",1.04,-0.257983421713264
"6618",-0.174736000069267,-0.413277450439634,0.0688098568383995,"Appelman","Antibiotics","Bilateral",1.06,-0.413277450439634
"6620",-0.0403572913771083,-0.254375689558861,0.178862386709695,"Appelman","Antibiotics","Unilateral",1.08,-0.254375689558861
"6622",-0.173189142976596,-0.407855354005266,0.0672974764131229,"Appelman","Antibiotics","Bilateral",1.1,-0.407855354005266
"6624",-0.0403247712990715,-0.250801895052762,0.175480013649225,"Appelman","Antibiotics","Unilateral",1.12,-0.250801895052762
"6626",-0.17164539965844,-0.402485514428699,0.0657854602640466,"Appelman","Antibiotics","Bilateral",1.14,-0.402485514428699
"6628",-0.0402895755261879,-0.247263167977622,0.172129661052578,"Appelman","Antibiotics","Unilateral",1.16,-0.247263167977622
"6630",-0.170104964458385,-0.397169061639604,0.0642757865851269,"Appelman","Antibiotics","Bilateral",1.18,-0.397169061639604
"6632",-0.0402517327790303,-0.243760614494351,0.168812519898428,"Appelman","Antibiotics","Unilateral",1.2,-0.243760614494351
"6634",-0.168568028711916,-0.391907103614367,0.0627704550366714,"Appelman","Antibiotics","Bilateral",1.22,-0.391907103614367
"6636",-0.0402112720333265,-0.240295316889834,0.165529769627079,"Appelman","Antibiotics","Unilateral",1.24,-0.240295316889834
"6638",-0.167034780712334,-0.386700726402111,0.0612714837189151,"Appelman","Antibiotics","Bilateral",1.26,-0.386700726402111
"6640",-0.0401682225070941,-0.236868333367204,0.162282577499223,"Appelman","Antibiotics","Unilateral",1.28,-0.236868333367204
"6642",-0.165505405678715,-0.381550994126706,0.0597809060787469,"Appelman","Antibiotics","Bilateral",1.3,-0.381550994126706
"6644",-0.0401226136478775,-0.233480697875856,0.159072097973191,"Appelman","Antibiotics","Unilateral",1.32,-0.233480697875856
"6646",-0.16398008572601,-0.376458948956191,0.0583007677514993,"Appelman","Antibiotics","Bilateral",1.34,-0.376458948956191
"6648",-0.0400744751201434,-0.230133419974498,0.155899472096149,"Appelman","Antibiotics","Unilateral",1.36,-0.230133419974498
"6650",-0.162458999837172,-0.371425611027785,0.0568331233362484,"Appelman","Antibiotics","Bilateral",1.38,-0.371425611027785
"6652",-0.0400238367927876,-0.226827484720939,0.152765826904221,"Appelman","Antibiotics","Unilateral",1.4,-0.226827484720939
"6654",-0.16094232383729,-0.36645197831869,0.0553800331047531,"Appelman","Antibiotics","Bilateral",1.42,-0.36645197831869
"6656",-0.0399707287267504,-0.223563852582862,0.149672274827626,"Appelman","Antibiotics","Unilateral",1.44,-0.223563852582862
"6658",-0.159430230369698,-0.361539026452806,0.0539435596441345,"Appelman","Antibiotics","Bilateral",1.46,-0.361539026452806
"6660",-0.0399151811627278,-0.220343459364053,0.146619913096919,"Appelman","Antibiotics","Unilateral",1.48,-0.220343459364053
"6662",-0.157922888874068,-0.356687708434017,0.0525257644336765,"Appelman","Antibiotics","Bilateral",1.5,-0.356687708434017
"6664",-0.0398572245090336,-0.217167216139972,0.143609823146159,"Appelman","Antibiotics","Unilateral",1.52,-0.217167216139972
"6666",-0.15642046556653,-0.351898954295344,0.0511287043548565,"Appelman","Antibiotics","Bilateral",1.54,-0.351898954295344
"6668",-0.0397968893295884,-0.214036009194956,0.140643070007017,"Appelman","Antibiotics","Unilateral",1.56,-0.214036009194956
"6670",-0.154923123421779,-0.347173670653215,0.0497544281332587,"Appelman","Antibiotics","Bilateral",1.58,-0.347173670653215
"6672",-0.0397342063320537,-0.210950699953241,0.137720701687837,"Appelman","Antibiotics","Unilateral",1.6,-0.210950699953241
"6674",-0.15343102215711,-0.342512740156264,0.0484049727109206,"Appelman","Antibiotics","Bilateral",1.62,-0.342512740156264
"6676",-0.0396692063560822,-0.207912124896302,0.134843748531805,"Appelman","Antibiotics","Unilateral",1.64,-0.207912124896302
"6678",-0.151944318218466,-0.337917020819073,0.0470823595482302,"Appelman","Antibiotics","Bilateral",1.66,-0.337917020819073
"6680",-0.0396019203618,-0.204921095458185,0.132013222547691,"Appelman","Antibiotics","Unilateral",1.68,-0.204921095458185
"6682",-0.150463164768585,-0.333387345229497,0.0457885908527892,"Appelman","Antibiotics","Bilateral",1.7,-0.333387345229497
"6684",-0.0395323794185179,-0.201978397886743,0.129230116702985,"Appelman","Antibiotics","Unilateral",1.72,-0.201978397886743
"6686",-0.148987711676696,-0.328924519617372,0.0445256457315027,"Appelman","Antibiotics","Bilateral",1.74,-0.328924519617372
"6688",-0.0394606146934103,-0.199084793062601,0.12649540417262,"Appelman","Antibiotics","Unilateral",1.76,-0.199084793062601
"6690",-0.147518105510076,-0.324529322778373,0.0432954762667773,"Appelman","Antibiotics","Bilateral",1.78,-0.324529322778373
"6692",-0.039386657440395,-0.196241016267098,0.123810037536222,"Appelman","Antibiotics","Unilateral",1.8,-0.196241016267098
"6694",-0.146054489527415,-0.320202504844661,0.0421000035157544,"Appelman","Antibiotics","Bilateral",1.82,-0.320202504844661
"6696",-0.0393105389891299,-0.193447776889932,0.121174947916114,"Appelman","Antibiotics","Unilateral",1.84,-0.193447776889932
"6698",-0.144597003674056,-0.315944785896801,0.0409411134336408,"Appelman","Antibiotics","Bilateral",1.86,-0.315944785896801
"6700",-0.0392322907342213,-0.19070575806754,0.118591044048645,"Appelman","Antibiotics","Unilateral",1.88,-0.19070575806754
"6702",-0.143145784579154,-0.311756854411449,0.0398206527221122,"Appelman","Antibiotics","Bilateral",1.9,-0.311756854411449
"6704",-0.0391519441246977,-0.188015616240502,0.116059211278889,"Appelman","Antibiotics","Unilateral",1.92,-0.188015616240502
"6706",-0.141700965554461,-0.307639365538603,0.0387404246026212,"Appelman","Antibiotics","Bilateral",1.94,-0.307639365538603
"6708",-0.0390695306535077,-0.185377980619625,0.113580310469391,"Appelman","Antibiotics","Unilateral",1.96,-0.185377980619625
